actual_cached_blocks,actual_new_blocks,actual_prefix_cache_hit_rate,actual_prefix_cache_hit_tokens,cache_eviction_count,dynamic_context_new_tokens,input_tokens,inter_workflow_prefix_match_tokens,intra_workflow_prefix_match_tokens,motif_type,node_id,potential_prefix_match_tokens,potential_prefix_reuse_rate,potential_prefix_source,private_context_reuse_tokens,request_id,shared_context_reuse_tokens,workflow_name,workflow_run_id
unavailable,unavailable,unavailable,unavailable,unavailable,0,838,838,0,composite_tool_resume,resume_evidence_processor_6,838,1.0,exact_prompt_hash,0,c794ab65-db22-49a2-b69c-5ecec8539d6b,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163856_930471
unavailable,unavailable,unavailable,unavailable,unavailable,0,901,901,0,composite_tool_resume,resume_evidence_processor_3,901,1.0,exact_prompt_hash,0,162bbd52-e4a2-4ff6-862c-0423337509b2,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163856_930471
unavailable,unavailable,unavailable,unavailable,unavailable,0,862,862,0,composite_tool_resume,resume_evidence_processor_7,862,1.0,exact_prompt_hash,0,e8adddcf-7631-4a2f-b9e0-645d3ac8c97a,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163856_930471
unavailable,unavailable,unavailable,unavailable,unavailable,996,996,0,0,composite_tool_resume,finalizer,0,0.0,none,0,eaa4833c-59c2-45ea-80cb-0e9193703d98,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163856_930471
unavailable,unavailable,unavailable,unavailable,unavailable,4355,4355,0,0,composite_tool_resume,evidence_merge,0,0.0,none,0,c0db5577-024f-496a-ab71-c9f045b3f71c,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163856_930471
unavailable,unavailable,unavailable,unavailable,unavailable,137,137,0,0,composite_tool_resume,planner,0,0.0,none,0,348e1974-78f7-42ac-8f86-8d81c903d8e4,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,636,636,0,0,composite_tool_resume,tool_branch_8_tool_agent,0,0.0,none,0,4e5c51eb-9f3c-4d56-88fa-626c7debfe04,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_5_tool_agent,479,0.7531446540880503,segment_token_proxy,0,5253a94b-417d-4dac-a80a-33641857dd73,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_2_tool_agent,479,0.7531446540880503,segment_token_proxy,0,4fc4e4d0-81c6-48e9-be81-adbf044a1933,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_7_tool_agent,479,0.7531446540880503,segment_token_proxy,0,aed53273-c323-45fd-852d-1cd380e15771,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_4_tool_agent,479,0.7531446540880503,segment_token_proxy,0,a7460c65-5931-4ff4-9b6e-25726e99806f,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_3_tool_agent,479,0.7531446540880503,segment_token_proxy,0,0af74e1c-23bb-4682-a970-6e737c4e6b33,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_6_tool_agent,479,0.7531446540880503,segment_token_proxy,0,5aab7405-d6c8-48e9-9e8a-746be58414fc,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,157,636,0,479,composite_tool_resume,tool_branch_1_tool_agent,479,0.7531446540880503,segment_token_proxy,0,2963be98-c410-4461-8ce1-f0350d0c38e8,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,623,623,0,0,composite_tool_resume,background_coder,0,0.0,none,0,3460c659-dd86-491e-8fca-4e290057c1fd,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,155,622,0,467,composite_tool_resume,critical_coder,467,0.7508038585209004,segment_token_proxy,0,349ed11b-05a0-47e2-a520-30a0b565c2ca,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,489,489,0,0,composite_tool_resume,critical_reviewer,0,0.0,none,0,9f064447-cb57-4df2-8d74-fc36dfe35bba,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,803,803,0,composite_tool_resume,resume_evidence_processor_8,803,1.0,exact_prompt_hash,0,ad8b1edc-beec-471b-a51b-96c44d1f8e1d,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,881,881,0,composite_tool_resume,resume_evidence_processor_2,881,1.0,exact_prompt_hash,0,2e459cdd-e5b9-46bf-9f8f-48c8b47fe593,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,838,838,0,composite_tool_resume,resume_evidence_processor_6,838,1.0,exact_prompt_hash,0,5166fd49-d1d6-499d-af34-b912e123642d,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,862,862,0,composite_tool_resume,resume_evidence_processor_7,862,1.0,exact_prompt_hash,0,3d55e908-062a-416b-be21-33736f2a08fa,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,829,829,0,composite_tool_resume,resume_evidence_processor_4,829,1.0,exact_prompt_hash,0,127f29f1-bc5c-412b-8311-d2af2daf99b3,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,901,901,0,composite_tool_resume,resume_evidence_processor_3,901,1.0,exact_prompt_hash,0,2aaaef99-f91b-4565-bc12-63aab3ede14e,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,796,796,0,composite_tool_resume,resume_evidence_processor_1,796,1.0,exact_prompt_hash,0,7613f5fe-cd7d-49a7-bf48-25b533abcc5c,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,0,838,838,0,composite_tool_resume,resume_evidence_processor_5,838,1.0,exact_prompt_hash,0,76568631-de3a-41c6-a040-5da8a10df8ea,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,996,996,0,0,composite_tool_resume,finalizer,0,0.0,none,0,fab9a6f8-4b16-4170-9ae8-b794b48fa08c,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,4366,4366,0,0,composite_tool_resume,evidence_merge,0,0.0,none,0,ed26c904-0a24-49af-a29c-53465960cdcb,0,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163734_553272
unavailable,unavailable,unavailable,unavailable,unavailable,625,625,0,0,manager_worker,tool_repo,0,0.0,none,0,e2382981-5b63-44c9-8dbf-c0326f4a1264,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
unavailable,unavailable,unavailable,unavailable,unavailable,144,584,0,440,manager_worker,tool_test,440,0.7534246575342466,segment_token_proxy,0,b7d03d54-7153-44f4-9edf-a7c313bef9cd,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
unavailable,unavailable,unavailable,unavailable,unavailable,140,569,0,429,manager_worker,tool_search,429,0.7539543057996485,segment_token_proxy,0,73bb1194-acf4-42e9-b0d9-5557f70a18a6,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
unavailable,unavailable,unavailable,unavailable,unavailable,130,528,0,398,manager_worker,tool_doc,398,0.7537878787878788,segment_token_proxy,0,f1fc51e3-6103-4d36-a92d-b724287616c8,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
unavailable,unavailable,unavailable,unavailable,unavailable,1136,1136,0,0,manager_worker,tool_result_merge,0,0.0,none,0,59b12625-ba4f-4584-8631-e65021a81a44,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
unavailable,unavailable,unavailable,unavailable,unavailable,377,377,0,0,manager_worker,finalizer,0,0.0,none,0,8af4607d-22fc-49fc-b201-d23bb82094ef,0,tool_specialist_team,tool_specialist_team_20260603_152125_128117
